name,num_threads,status,cpu_percent,create_time,pid,memory_percent,timestamp,system_cpu,system_memory,cpu_user_time,cpu_system_time,mem_rss,mem_vms,nice,ppid,read_speed,write_speed,record_id
PhoneExperienceHost.exe,16,running,0,1763091425.610773,11064,1.0747552529089863,1763091986.8092878,2.8,52.3,1.546875,0.625,180469760,72126464,32,1572,0,0,3_11064
StartMenuExperienceHost.exe,23,running,0,1763091412.3287637,11128,1.0648273049304582,1763091986.8092878,2.8,52.3,1.640625,0.96875,178802688,89145344,32,1572,0,0,3_11128
Code.exe,7,running,0,1763091699.8402455,11200,0.20036404102120775,1763091986.8092878,2.8,52.3,0,0.03125,33644544,11026432,32,1220,0,0,3_11200
svchost.exe,9,running,0,1763091411.9740336,11660,0.15401735512635814,1763091986.8092878,2.8,52.3,0.109375,0.078125,25862144,3932160,32,1328,0,0,3_11660
AsusOptimizationStartupTask.exe,8,running,0,1763091408.1751292,11716,0.14130860599413886,1763091986.8092878,2.8,52.3,0.109375,0.1875,23728128,3977216,32,3908,0,0,3_11716
chrome.exe,31,running,0.6,1763091434.0462673,11772,1.7627108225365882,1763091986.8092878,2.8,52.3,31.6875,10.046875,295989248,258535424,64,8736,0,0,3_11772
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.exe,1,running,0,1763091760.749643,11908,0.081545774,1763091986.8092878,2.8,52.3,0.25,0.09375,13692928,7520256,32,1220,0,0,3_11908
AsusMouseAgent.exe,3,running,0,1763091430,12068,0.11032950542231833,1763091986.8092878,2.8,52.3,0.015625,0.0625,18526208,4173824,32,5708,0,0,3_12068
svchost.exe,12,running,0,1763091409.954717,12212,0.2637126427416943,1763091986.8092878,2.8,52.3,0.34375,0.546875,44281856,11505664,32,1328,0,0,3_12212
chrome.exe,18,running,0,1763091744.9020967,12332,0.308107889,1763091986.8092878,2.8,52.3,0.078125,0.0625,51736576,18743296,64,8736,0,0,3_12332
msedgewebview2.exe,30,running,0,1763091413.8707986,12568,0.6006286562046748,1763091986.8092878,2.8,52.3,0.359375,0.265625,100855808,64352256,32,2884,0,0,3_12568
FileCoAuth.exe,12,running,0,1763091646.5778208,12596,0.2745675244381196,1763091986.8092878,2.8,52.3,0.109375,0.1875,46104576,14282752,32,1572,0,0,3_12596
taskhostw.exe,10,running,0,1763091410.013111,12684,0.1344785680727926,1763091986.8092878,2.8,52.3,0.078125,0.171875,22581248,6447104,32,2232,0,0,3_12684
chrome.exe,27,running,0,1763091741.2333486,12752,0.7105434807531971,1763091986.8092878,2.8,52.3,0.796875,0.484375,119312384,54657024,64,8736,0,0,3_12752
Code.exe,20,running,0,1763091699.9107409,13460,0.3074736714234628,1763091986.8092878,2.8,52.3,3.671875,3.0625,51630080,15507456,32,1220,0,0,3_13460
conhost.exe,2,running,0,1763091717.4493334,13856,0.042809702,1763091986.8092878,2.8,52.3,0,0,7188480,1212416,32,17964,0,0,3_13856
svchost.exe,5,running,0,1763091409.991007,14468,0.27420163,1763091986.8092878,2.8,52.3,0.359375,0.421875,46043136,10481664,32,1328,0,0,3_14468
RtkAudUService64.exe,15,running,0,1763091440.530612,15080,0.059079828,1763091986.8092878,2.8,52.3,0.3125,0.59375,9920512,15044608,16384,2232,0,0,3_15080
svchost.exe,3,running,0,1763091530.0155067,15136,0.10037716445121378,1763091986.8092878,2.8,52.3,0.046875,0.078125,16855040,3055616,32,1328,0,0,3_15136
Code.exe,25,running,0,1763091700.6134589,15184,4.599664645138062,1763091986.8092878,2.8,52.3,11.265625,1.078125,772362240,775380992,32,1220,0,0,3_15184
Code.exe,23,running,0,1763091700.5450077,15704,0.7067137809187279,1763091986.8092878,2.8,52.3,16.265625,8.3125,118669312,86679552,32,1220,240,8728,3_15704
smartscreen.exe,5,running,0,1763091426.2352536,15740,0.080887163,1763091986.8092878,2.8,52.3,0,0.015625,13582336,2994176,32,1572,0,0,3_15740
chrome.exe,13,running,0,1763091790.4193456,15996,0.19272903434484567,1763091986.8092878,2.8,52.3,0.0625,0.03125,32362496,14221312,64,8736,0,0,3_15996
Code.exe,19,running,0,1763091699.9082823,16008,1.6288176862856254,1763091986.8092878,2.8,52.3,5.359375,6.703125,273506304,245829632,32768,1220,0,0,3_16008
conhost.exe,5,running,0,1763091782.810048,16084,0.050444709,1763091986.8092878,2.8,52.3,0.015625,0.03125,8470528,1437696,32,5856,0,0,3_16084
ipf_helper.exe,4,running,1.2,1763091408.1738253,16104,0.055201342,1763091986.8092878,2.8,52.3,0.359375,4.40625,9269248,1806336,32,4772,0,0,3_16104
chrome.exe,23,running,0,1763091746.0394993,16180,0.5656978908355039,1763091986.8092878,2.8,52.3,0.5,0.484375,94990336,38494208,64,8736,0,0,3_16180
chrome.exe,26,running,0,1763091746.2866237,16268,0.4373175709067705,1763091986.8092878,2.8,52.3,0.0625,0.078125,73433088,28209152,32,8736,0,0,3_16268
ctfmon.exe,14,running,0,1763091417.3475237,16308,0.22053704588175546,1763091986.8092878,2.8,52.3,0.40625,0.84375,37031936,7872512,128,3720,0,0,3_16308
chrome.exe,13,running,0,1763091746.0166671,16320,0.29796040431873055,1763091986.8092878,2.8,52.3,0.03125,0.046875,50032640,18718720,32,8736,0,0,3_16320
AsusOLEDShifter.exe,3,running,0,1763091414.141246,16696,0.084570505,1763091986.8092878,2.8,52.3,0.03125,0.03125,14200832,1982464,32,10568,0,0,3_16696
chrome.exe,23,running,0.6,1763091428.4383495,16840,2.0279114378254333,1763091986.8092878,2.8,52.3,9.953125,12.1875,340520960,294436864,32768,8736,0,0,3_16840
msedgewebview2.exe,19,running,0,1763091413.8056743,16860,0.2513941814906948,1763091986.8092878,2.8,52.3,0.171875,0.15625,42213376,14528512,32,2884,0,0,3_16860
RuntimeBroker.exe,12,running,0,1763091412.5798085,16912,0.27381134166825627,1763091986.8092878,2.8,52.3,0.140625,0.34375,45977600,7327744,32,1572,0,0,3_16912
svchost.exe,4,running,0,1763091840.9275603,17372,0.090449216,1763091986.8092878,2.8,52.3,0,0.015625,15187968,1966080,32,1328,0,0,3_17372
SecurityHealthSystray.exe,1,running,0,1763091426.2711656,17452,0.082253171,1763091986.8092878,2.8,52.3,0,0.015625,13811712,1966080,32,4284,0,0,3_17452
msedgewebview2.exe,28,running,0,1763091474.6849303,17744,0.042102305186584435,1763091986.8092878,2.8,52.3,1.546875,0.40625,7069696,123748352,64,7376,0,0,3_17744
pet.exe,1,running,0,1763091717.4429955,17964,0.046127148961663485,1763091986.8092878,2.8,52.3,0.078125,0.125,7745536,1716224,32,15184,0,0,3_17964
UserOOBEBroker.exe,3,running,0,1763091841.042278,17988,0.071715398,1763091986.8092878,2.8,52.3,0.015625,0.015625,12042240,2113536,32,1572,0,0,3_17988
ShellExperienceHost.exe,19,stopped,0,1763091533.5112853,18044,0.5606485413722229,1763091986.8092878,2.8,52.3,0.34375,0.1875,94142464,42586112,32,1572,0,0,3_18044
Code.exe,25,running,0,1763091700.5515597,18368,0.7327167110049962,1763091986.8092878,2.8,52.3,2.4375,0.953125,123035648,94531584,32,1220,0,0,3_18368
chrome.exe,19,running,0,1763091428.440879,440,0.3494296186545899,1763091989.5231798,4.5,52.3,1.84375,1.171875,58675200,23437312,32,8736,0,0,4_440
Code.exe,8,running,0,1763091719.7503743,1096,0.6573911499295774,1763091989.5231798,4.5,52.3,0.078125,0.0625,110387200,33898496,32,15184,0,0,4_1096
Code.exe,56,running,1.2,1763091699.6787643,1220,0.9034920520312288,1763091989.5231798,4.5,52.3,8.46875,6.96875,151711744,106192896,32,4284,9088,248,4_1220
msedgewebview2.exe,7,running,0,1763091413.4933589,1764,0.057543069,1763091989.5231798,4.5,52.3,0,0.015625,9662464,2306048,32,2884,0,0,4_1764
AsusSystemAnalysis.exe,1,running,0,1763091527.5712223,2296,0.073105799,1763091989.5231798,4.5,52.3,0.015625,0.015625,12275712,2400256,32,4344,0,0,4_2296
audiodg.exe,7,running,0.6,1763091928.211871,2512,0.1502608342696177,1763091989.5231798,4.5,52.3,0.15625,0.15625,25231360,20398080,32,3668,0,0,4_2512
CrossDeviceResume.exe,7,running,0,1763091410.553676,2672,0.44312310313991476,1763091989.5231798,4.5,52.3,0.15625,0.203125,74407936,35348480,32,5708,0,0,4_2672
python.exe,19,running,26.5,1763091978,2676,0.41046088608033393,1763091989.5231798,4.5,52.3,0.375,3.3125,68923392,553594880,32,7188,0,0,4_2676
ApplicationFrameHost.exe,6,running,0,1763091839.3661828,2704,0.49237255515133654,1763091989.5231798,4.5,52.3,0.15625,0.125,82677760,57790464,32,1572,0,0,4_2704
msedgewebview2.exe,46,running,0,1763091413.2707639,2884,0.7543776884126943,1763091989.5231798,4.5,52.3,0.53125,0.484375,126672896,41377792,32,7632,224,336,4_2884
uihost.exe,63,running,0,1763091408.1797347,3572,0.1907288089535943,1763091989.5231798,4.5,52.3,0.421875,1.078125,32026624,13418496,32,1416,0,0,4_3572
Code.exe,26,running,0,1763091699.990105,3704,1.8171803749593245,1763091989.5231798,4.5,52.3,18.265625,7.984375,305135616,264425472,32,1220,0,0,4_3704
conhost.exe,5,running,0,1763091717.8643029,3932,0.049712919,1763091989.5231798,4.5,52.3,0.015625,0,8347648,1425408,32,5856,0,0,4_3932
explorer.exe,87,running,0,1763091410.306639,4284,2.3914402061890874,1763091989.5231798,4.5,52.3,9.78125,8.046875,401563648,252686336,32,14072,0,0,4_4284
TextInputHost.exe,21,running,0,1763091422.294549,4820,0.6290464925559904,1763091989.5231798,4.5,52.3,0.875,0.6875,105627648,46673920,128,1572,0,0,4_4820
chrome.exe,7,running,0,1763091428.2118402,4920,0.057543069,1763091989.5231798,4.5,52.3,0,0.015625,9662464,2248704,32,8736,0,0,4_4920
powershell.exe,13,running,0,1763091782.8650692,5064,0.45200215243766495,1763091989.5231798,4.5,52.3,1.1875,0.265625,75898880,54505472,32,5856,0,0,4_5064
msedgewebview2.exe,8,running,0,1763091413.8252685,5452,0.13843023287014294,1763091989.5231798,4.5,52.3,0.0625,0.046875,23244800,11264000,32,2884,0,0,4_5452
conhost.exe,7,running,0,1763091976.8937373,5500,0.050786211,1763091989.5231798,4.5,52.3,0,0.03125,8527872,1536000,32,5856,0,0,4_5500
sihost.exe,12,running,0,1763091409.9413443,5708,0.31566971692907836,1763091989.5231798,4.5,52.3,1.03125,1.796875,53006336,8261632,32,2532,0,0,4_5708
Code.exe,30,running,0,1763091717.6651793,5856,0.8895392602776214,1763091989.5231798,4.5,52.3,0.875,0.328125,149368832,122990592,32,1220,0,8728,4_5856
WidgetService.exe,7,running,0,1763091412.8008187,6564,0.20499870961069272,1763091989.5231798,4.5,52.3,0.203125,0.453125,34422784,5582848,32,1572,0,0,4_6564
SystemSettings.exe,43,stopped,0,1763091839,6704,0.7863569016801405,1763091989.5231798,4.5,52.3,5.203125,2.140625,132042752,112930816,32,1572,0,0,4_6704
chrome.exe,8,running,0,1763091435.9351587,6740,0.11376891737556769,1763091989.5231798,4.5,52.3,0.03125,0,19103744,7970816,32,8736,0,0,4_6740
RuntimeBroker.exe,3,running,0,1763091533.6829016,7000,0.14091831811291908,1763091989.5231798,4.5,52.3,0.0625,0.046875,23662592,3026944,32,1572,0,0,4_7000
msedgewebview2.exe,17,running,0,1763091413.8058534,7152,0.5056423431128093,1763091989.5231798,4.5,52.3,0.140625,0.171875,84905984,67055616,32768,2884,0,0,4_7152
powershell.exe,32,running,0.6,1763091976.9516437,7188,0.4552220274577282,1763091989.5231798,4.5,52.3,1.046875,0.34375,76439552,55656448,32,5856,0,0,4_7188
svchost.exe,2,running,0,1763091409.9726248,7224,0.04817616,1763091989.5231798,4.5,52.3,0,0.03125,8089600,1314816,32,1328,0,0,4_7224
msedgewebview2.exe,48,running,0,1763091474.4321415,7376,0.10030398547348507,1763091989.5231798,4.5,52.3,0.40625,0.625,16842752,39604224,32,7904,0,0,4_7376
SearchHost.exe,16,running,0,1763091412.327802,7632,0.9414231554872767,1763091989.5231798,4.5,52.3,0.875,1.140625,158081024,62107648,32,1572,0,0,4_7632
Widgets.exe,17,running,0,1763091412.5337243,7904,0.4349270576342993,1763091989.5231798,4.5,52.3,0.640625,0.859375,73031680,13008896,32,1572,0,0,4_7904
msedgewebview2.exe,19,running,0,1763091474.6010969,8256,0.0476883,1763091989.5231798,4.5,52.3,0.0625,0.125,8007680,94642176,32768,7376,0,0,4_8256
svchost.exe,4,running,0,1763091412.582291,8428,0.18350848315102825,1763091989.5231798,4.5,52.3,0.046875,0.046875,30814208,4231168,32,1328,0,0,4_8428
chrome.exe,44,running,0,1763091427.8785343,8736,1.3954011403236168,1763091989.5231798,4.5,52.3,13.75,10.765625,234311680,90583040,32,4284,0,0,4_8736
powershell.exe,12,running,0,1763091717.9143257,9116,0.4467088730486216,1763091989.5231798,4.5,52.3,1.140625,0.3125,75010048,54362112,32,5856,0,0,4_9116
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.tmp,4,running,0,1763091761.090718,9528,0.28871546013233684,1763091989.5231798,4.5,52.3,13.1875,2.46875,48480256,26492928,32,11908,0,0,4_9528
OneDrive.exe,42,running,0,1763091427.8220713,9536,1.213258664756858,1763091989.5231798,4.5,52.3,1.796875,2.109375,203726848,134193152,32,4284,0,0,4_9536
AsusOSD.exe,8,running,0,1763091468.4159782,9684,0.081667739,1763091989.5231798,4.5,52.3,0.09375,0.046875,13713408,3104768,32,2584,0,0,4_9684
mc-fw-host.exe,46,running,0,1763091408.2860668,9740,0.18614292634926177,1763091989.5231798,4.5,52.3,0.0625,0.140625,31256576,9879552,32,4668,0,0,4_9740
ShellHost.exe,7,running,0,1763091410.4086688,9936,0.4062165053720687,1763091989.5231798,4.5,52.3,0.046875,0.09375,68210688,33931264,32,5708,0,0,4_9936
msedgewebview2.exe,7,running,0,1763091474.5069344,10000,0.059811618,1763091989.5231798,4.5,52.3,0.015625,0,10043392,2306048,32,7376,0,0,4_10000
msedgewebview2.exe,8,running,0,1763091474.629994,10012,0.014684581530894457,1763091989.5231798,4.5,52.3,0.046875,0.03125,2465792,11497472,32,7376,0,0,4_10012
svchost.exe,4,running,0,1763091409.9532056,10300,0.071666612,1763091989.5231798,4.5,52.3,0.09375,0.046875,12034048,2457600,32,1328,0,0,4_10300
msedgewebview2.exe,21,running,0,1763091474.602398,10532,0.054128051,1763091989.5231798,4.5,52.3,0.125,0.09375,9089024,13766656,32,7376,0,0,4_10532
chrome.exe,10,running,0,1763091428.4540036,10568,0.14018652833563197,1763091989.5231798,4.5,52.3,0.046875,0.046875,23539712,10113024,32,8736,0,0,4_10568
Code.exe,15,running,0,1763091718.0090394,10628,3.844823489866419,1763091989.5231798,4.5,52.3,11.4375,3.171875,645611520,650424320,32,15184,0,0,4_10628
PhoneExperienceHost.exe,16,running,0,1763091425.610773,11064,1.0735356032801746,1763091989.5231798,4.5,52.3,1.546875,0.625,180264960,71880704,32,1572,0,0,4_11064
StartMenuExperienceHost.exe,23,running,0,1763091412.3287637,11128,1.0648273049304582,1763091989.5231798,4.5,52.3,1.640625,0.96875,178802688,89145344,32,1572,0,0,4_11128
Code.exe,7,running,0,1763091699.8402455,11200,0.20036404102120775,1763091989.5231798,4.5,52.3,0,0.03125,33644544,11026432,32,1220,0,0,4_11200
svchost.exe,9,running,0,1763091411.9740336,11660,0.1541149270966631,1763091989.5231798,4.5,52.3,0.109375,0.078125,25878528,3948544,32,1328,0,0,4_11660
AsusOptimizationStartupTask.exe,8,running,0,1763091408.1751292,11716,0.14130860599413886,1763091989.5231798,4.5,52.3,0.109375,0.1875,23728128,3977216,32,3908,0,0,4_11716
chrome.exe,31,running,0,1763091434.0462673,11772,1.7627108225365882,1763091989.5231798,4.5,52.3,31.6875,10.046875,295989248,258535424,64,8736,0,0,4_11772
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.exe,1,running,0,1763091760.749643,11908,0.081545774,1763091989.5231798,4.5,52.3,0.25,0.09375,13692928,7520256,32,1220,0,0,4_11908
AsusMouseAgent.exe,3,running,0,1763091430,12068,0.11032950542231833,1763091989.5231798,4.5,52.3,0.015625,0.0625,18526208,4173824,32,5708,0,0,4_12068
svchost.exe,12,running,0,1763091409.954717,12212,0.2637126427416943,1763091989.5231798,4.5,52.3,0.34375,0.546875,44281856,11505664,32,1328,0,0,4_12212
chrome.exe,18,running,0,1763091744.9020967,12332,0.308107889,1763091989.5231798,4.5,52.3,0.078125,0.0625,51736576,18743296,64,8736,0,0,4_12332
msedgewebview2.exe,30,running,0,1763091413.8707986,12568,0.6006286562046748,1763091989.5231798,4.5,52.3,0.359375,0.265625,100855808,64352256,32,2884,336,224,4_12568
FileCoAuth.exe,12,running,0,1763091646.5778208,12596,0.2745675244381196,1763091989.5231798,4.5,52.3,0.109375,0.1875,46104576,14282752,32,1572,0,0,4_12596
taskhostw.exe,10,running,0,1763091410.013111,12684,0.1344785680727926,1763091989.5231798,4.5,52.3,0.078125,0.171875,22581248,6447104,32,2232,0,0,4_12684
chrome.exe,27,running,0,1763091741.2333486,12752,0.7105434807531971,1763091989.5231798,4.5,52.3,0.796875,0.484375,119312384,54657024,64,8736,0,0,4_12752
Code.exe,20,running,0.6,1763091699.9107409,13460,0.3075712433937678,1763091989.5231798,4.5,52.3,3.6875,3.0625,51646464,15536128,32,1220,4936,1120,4_13460
conhost.exe,2,running,0,1763091717.4493334,13856,0.042809702,1763091989.5231798,4.5,52.3,0,0,7188480,1212416,32,17964,0,0,4_13856
svchost.exe,5,running,0,1763091409.991007,14468,0.27420163,1763091989.5231798,4.5,52.3,0.359375,0.421875,46043136,10481664,32,1328,0,0,4_14468
RtkAudUService64.exe,15,running,0,1763091440.530612,15080,0.059006649,1763091989.5231798,4.5,52.3,0.3125,0.59375,9908224,15044608,16384,2232,0,0,4_15080
svchost.exe,3,running,0,1763091530.0155067,15136,0.10037716445121378,1763091989.5231798,4.5,52.3,0.046875,0.078125,16855040,3055616,32,1328,0,0,4_15136
Code.exe,25,running,0,1763091700.6134589,15184,4.599689038130638,1763091989.5231798,4.5,52.3,11.265625,1.078125,772366336,775380992,32,1220,0,0,4_15184
Code.exe,23,running,0.6,1763091700.5450077,15704,0.7065674229632706,1763091989.5231798,4.5,52.3,16.265625,8.328125,118644736,86663168,32,1220,1008,4936,4_15704
smartscreen.exe,5,running,0,1763091426.2352536,15740,0.080887163,1763091989.5231798,4.5,52.3,0,0.015625,13582336,2994176,32,1572,0,0,4_15740
chrome.exe,13,running,0,1763091790.4193456,15996,0.19272903434484567,1763091989.5231798,4.5,52.3,0.0625,0.03125,32362496,14221312,64,8736,0,0,4_15996
Code.exe,19,running,0,1763091699.9082823,16008,1.6288176862856254,1763091989.5231798,4.5,52.3,5.359375,6.703125,273506304,245829632,32768,1220,0,0,4_16008
conhost.exe,5,running,0,1763091782.810048,16084,0.050444709,1763091989.5231798,4.5,52.3,0.015625,0.03125,8470528,1437696,32,5856,0,0,4_16084
ipf_helper.exe,4,running,0.6,1763091408.1738253,16104,0.055201342,1763091989.5231798,4.5,52.3,0.359375,4.421875,9269248,1806336,32,4772,0,0,4_16104
chrome.exe,23,running,0,1763091746.0394993,16180,0.5660881787167237,1763091989.5231798,4.5,52.3,0.5,0.484375,95055872,38756352,64,8736,0,0,4_16180
chrome.exe,26,running,0,1763091746.2866237,16268,0.4373175709067705,1763091989.5231798,4.5,52.3,0.0625,0.078125,73433088,28209152,32,8736,0,0,4_16268
ctfmon.exe,14,running,0,1763091417.3475237,16308,0.22053704588175546,1763091989.5231798,4.5,52.3,0.40625,0.84375,37031936,7872512,128,3720,0,0,4_16308
chrome.exe,13,running,0,1763091746.0166671,16320,0.29796040431873055,1763091989.5231798,4.5,52.3,0.03125,0.046875,50032640,18718720,32,8736,0,0,4_16320
AsusOLEDShifter.exe,3,running,0,1763091414.141246,16696,0.084570505,1763091989.5231798,4.5,52.3,0.03125,0.03125,14200832,1982464,32,10568,0,0,4_16696
chrome.exe,23,running,0,1763091428.4383495,16840,2.0279114378254333,1763091989.5231798,4.5,52.3,9.953125,12.1875,340520960,294436864,32768,8736,0,0,4_16840
msedgewebview2.exe,19,running,0,1763091413.8056743,16860,0.2513941814906948,1763091989.5231798,4.5,52.3,0.171875,0.15625,42213376,14528512,32,2884,0,0,4_16860
RuntimeBroker.exe,12,running,0,1763091412.5798085,16912,0.27381134166825627,1763091989.5231798,4.5,52.3,0.140625,0.34375,45977600,7327744,32,1572,0,0,4_16912
svchost.exe,4,running,0,1763091840.9275603,17372,0.090449216,1763091989.5231798,4.5,52.3,0,0.015625,15187968,1966080,32,1328,0,0,4_17372
SecurityHealthSystray.exe,1,running,0,1763091426.2711656,17452,0.082253171,1763091989.5231798,4.5,52.3,0,0.015625,13811712,1966080,32,4284,0,0,4_17452
msedgewebview2.exe,28,running,0,1763091474.6849303,17744,0.042102305186584435,1763091989.5231798,4.5,52.3,1.546875,0.40625,7069696,123748352,64,7376,0,0,4_17744
pet.exe,1,running,0,1763091717.4429955,17964,0.046127148961663485,1763091989.5231798,4.5,52.3,0.078125,0.125,7745536,1716224,32,15184,0,0,4_17964
UserOOBEBroker.exe,3,running,0,1763091841.042278,17988,0.071715398,1763091989.5231798,4.5,52.3,0.015625,0.015625,12042240,2113536,32,1572,0,0,4_17988
ShellExperienceHost.exe,19,stopped,0,1763091533.5112853,18044,0.5606485413722229,1763091989.5231798,4.5,52.3,0.34375,0.1875,94142464,42586112,32,1572,0,0,4_18044
Code.exe,25,running,0,1763091700.5515597,18368,0.7327411039975724,1763091989.5231798,4.5,52.3,2.4375,0.953125,123039744,94535680,32,1220,0,0,4_18368
chrome.exe,19,running,0,1763091428.440879,440,0.3486246498995741,1763091992,3.5,52.3,1.84375,1.171875,58540032,23334912,32,8736,0,0,5_440
Code.exe,8,running,0,1763091719.7503743,1096,0.6573911499295774,1763091992,3.5,52.3,0.078125,0.0625,110387200,33898496,32,15184,0,0,5_1096
Code.exe,56,running,0.6,1763091699.6787643,1220,0.9034188730535002,1763091992,3.5,52.3,8.46875,6.984375,151699456,106188800,32,4284,400,8816,5_1220
msedgewebview2.exe,7,running,0,1763091413.4933589,1764,0.057543069,1763091992,3.5,52.3,0,0.015625,9662464,2306048,32,2884,0,0,5_1764
AsusSystemAnalysis.exe,1,running,0,1763091527.5712223,2296,0.073105799,1763091992,3.5,52.3,0.015625,0.015625,12275712,2400256,32,4344,0,0,5_2296
audiodg.exe,7,running,0,1763091928.211871,2512,0.15057794317310877,1763091992,3.5,52.3,0.15625,0.15625,25284608,20447232,32,3668,0,0,5_2512
CrossDeviceResume.exe,7,running,0,1763091410.553676,2672,0.44312310313991476,1763091992,3.5,52.3,0.15625,0.203125,74407936,35348480,32,5708,0,0,5_2672
python.exe,19,running,26.5,1763091978,2676,0.41077799498382506,1763091992,3.5,52.3,0.375,4.03125,68976640,553594880,32,7188,0,0,5_2676
ApplicationFrameHost.exe,6,running,0,1763091839.3661828,2704,0.49237255515133654,1763091992,3.5,52.3,0.15625,0.125,82677760,57790464,32,1572,0,0,5_2704
msedgewebview2.exe,46,running,0,1763091413.2707639,2884,0.7543776884126943,1763091992,3.5,52.3,0.53125,0.484375,126672896,41377792,32,7632,112,224,5_2884
uihost.exe,63,running,0,1763091408.1797347,3572,0.1907288089535943,1763091992,3.5,52.3,0.421875,1.078125,32026624,13418496,32,1416,0,0,5_3572
Code.exe,26,running,0,1763091699.990105,3704,1.8173999118925108,1763091992,3.5,52.3,18.265625,7.984375,305172480,264462336,32,1220,17312,592,5_3704
conhost.exe,5,running,0,1763091717.8643029,3932,0.049712919,1763091992,3.5,52.3,0.015625,0,8347648,1425408,32,5856,0,0,5_3932
explorer.exe,87,running,0,1763091410.306639,4284,2.3914402061890874,1763091992,3.5,52.3,9.78125,8.046875,401563648,252686336,32,14072,0,0,5_4284
TextInputHost.exe,21,running,0,1763091422.294549,4820,0.628997707,1763091992,3.5,52.3,0.875,0.6875,105619456,46673920,128,1572,0,0,5_4820
chrome.exe,7,running,0,1763091428.2118402,4920,0.057543069,1763091992,3.5,52.3,0,0.015625,9662464,2248704,32,8736,0,0,5_4920
powershell.exe,13,running,0,1763091782.8650692,5064,0.45200215243766495,1763091992,3.5,52.3,1.1875,0.265625,75898880,54505472,32,5856,0,0,5_5064
msedgewebview2.exe,8,running,0,1763091413.8252685,5452,0.13843023287014294,1763091992,3.5,52.3,0.0625,0.046875,23244800,11264000,32,2884,0,0,5_5452
conhost.exe,7,running,0,1763091976.8937373,5500,0.050786211,1763091992,3.5,52.3,0,0.03125,8527872,1536000,32,5856,0,0,5_5500
sihost.exe,12,running,0,1763091409.9413443,5708,0.31566971692907836,1763091992,3.5,52.3,1.03125,1.796875,53006336,8261632,32,2532,0,0,5_5708
Code.exe,30,running,0,1763091717.6651793,5856,0.8893685093295878,1763091992,3.5,52.3,0.875,0.328125,149340160,122961920,32,1220,0,0,5_5856
WidgetService.exe,7,running,0,1763091412.8008187,6564,0.20499870961069272,1763091992,3.5,52.3,0.203125,0.453125,34422784,5582848,32,1572,0,0,5_6564
SystemSettings.exe,43,stopped,0,1763091839,6704,0.7863569016801405,1763091992,3.5,52.3,5.203125,2.140625,132042752,112930816,32,1572,0,0,5_6704
chrome.exe,8,running,0,1763091435.9351587,6740,0.11376891737556769,1763091992,3.5,52.3,0.03125,0,19103744,7970816,32,8736,0,0,5_6740
RuntimeBroker.exe,3,running,0,1763091533.6829016,7000,0.14091831811291908,1763091992,3.5,52.3,0.0625,0.046875,23662592,3026944,32,1572,0,0,5_7000
msedgewebview2.exe,17,running,0,1763091413.8058534,7152,0.5056423431128093,1763091992,3.5,52.3,0.140625,0.171875,84905984,67055616,32768,2884,0,0,5_7152
powershell.exe,32,running,0,1763091976.9516437,7188,0.4552220274577282,1763091992,3.5,52.3,1.046875,0.34375,76439552,55656448,32,5856,0,0,5_7188
svchost.exe,2,running,0,1763091409.9726248,7224,0.04817616,1763091992,3.5,52.3,0,0.03125,8089600,1314816,32,1328,0,0,5_7224
msedgewebview2.exe,48,running,0,1763091474.4321415,7376,0.10030398547348507,1763091992,3.5,52.3,0.40625,0.625,16842752,39604224,32,7904,0,0,5_7376
SearchHost.exe,16,running,0,1763091412.327802,7632,0.9414231554872767,1763091992,3.5,52.3,0.875,1.140625,158081024,62107648,32,1572,104,72,5_7632
Widgets.exe,17,running,0,1763091412.5337243,7904,0.4349270576342993,1763091992,3.5,52.3,0.640625,0.859375,73031680,13008896,32,1572,0,0,5_7904
msedgewebview2.exe,19,running,0,1763091474.6010969,8256,0.0476883,1763091992,3.5,52.3,0.0625,0.125,8007680,94642176,32768,7376,0,0,5_8256
svchost.exe,4,running,0,1763091412.582291,8428,0.18350848315102825,1763091992,3.5,52.3,0.046875,0.046875,30814208,4231168,32,1328,0,0,5_8428
chrome.exe,44,running,0.6,1763091427.8785343,8736,1.3954011403236168,1763091992,3.5,52.3,13.765625,10.765625,234311680,90583040,32,4284,0,0,5_8736
powershell.exe,12,running,0.6,1763091717.9143257,9116,0.4467088730486216,1763091992,3.5,52.3,1.15625,0.3125,75010048,54362112,32,5856,0,0,5_9116
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.tmp,4,running,0,1763091761.090718,9528,0.28871546013233684,1763091992,3.5,52.3,13.1875,2.46875,48480256,26492928,32,11908,0,0,5_9528
OneDrive.exe,42,running,0,1763091427.8220713,9536,1.213258664756858,1763091992,3.5,52.3,1.796875,2.109375,203726848,134193152,32,4284,0,0,5_9536
AsusOSD.exe,8,running,0,1763091468.4159782,9684,0.081667739,1763091992,3.5,52.3,0.09375,0.046875,13713408,3104768,32,2584,0,0,5_9684
